0.8588235294117647,0.7058823529411765,0.403921568627451
0.9019607843137255,0.7568627450980392,0.4666666666666667
0.8941176470588236,0.7490196078431373,0.4823529411764706
0.8549019607843137,0.7137254901960784,0.4745098039215686
0.8274509803921568,0.6901960784313725,0.4274509803921568
0.8627450980392157,0.7098039215686275,0.4470588235294118
0.8392156862745098,0.7098039215686275,0.4470588235294118
0.8431372549019608,0.7058823529411765,0.4274509803921568
0.9176470588235294,0.7607843137254902,0.4627450980392157
0.9137254901960784,0.7568627450980392,0.4980392156862745
0.8980392156862745,0.7607843137254902,0.5490196078431373
0.8627450980392157,0.7372549019607844,0.5098039215686274
0.8666666666666667,0.7372549019607844,0.4862745098039216
0.8901960784313725,0.7490196078431373,0.4666666666666667
0.8784313725490196,0.7529411764705882,0.4862745098039216
0.9058823529411765,0.7647058823529411,0.4980392156862745
0.8862745098039215,0.7333333333333333,0.4
0.8666666666666667,0.7490196078431373,0.4901960784313725
0.8627450980392157,0.7490196078431373,0.5215686274509804
0.8666666666666667,0.7333333333333333,0.4627450980392157
0.8470588235294118,0.7333333333333333,0.5098039215686274
0.8352941176470589,0.7529411764705882,0.5098039215686274
0.8196078431372549,0.7450980392156863,0.5490196078431373
0.807843137254902,0.7372549019607844,0.5568627450980392
0.796078431372549,0.7372549019607844,0.5647058823529412
0.796078431372549,0.7254901960784313,0.5764705882352941
0.7568627450980392,0.6941176470588235,0.5254901960784314
0.7529411764705882,0.6666666666666666,0.4627450980392157
0.8117647058823529,0.7215686274509804,0.4901960784313725
0.792156862745098,0.7058823529411765,0.5058823529411764
0.7647058823529411,0.6980392156862745,0.5294117647058824
0.7529411764705882,0.6941176470588235,0.5607843137254902
0.7725490196078432,0.7294117647058823,0.5725490196078431
0.6666666666666666,0.5882352941176471,0.5411764705882353
0.2745098039215687,0.203921568627451,0.2392156862745098
0.4666666666666667,0.4392156862745098,0.2745098039215687
0.6862745098039216,0.6588235294117647,0.4666666666666667
0.6862745098039216,0.6549019607843137,0.4862745098039216
0.4627450980392157,0.4392156862745098,0.407843137254902
0.2313725490196079,0.2431372549019608,0.3019607843137255
0.207843137254902,0.2431372549019608,0.2980392156862745
0.2235294117647059,0.2352941176470588,0.2745098039215687
0.1725490196078431,0.1803921568627451,0.2
0.3686274509803922,0.3333333333333333,0.1764705882352941
0.6039215686274509,0.5490196078431373,0.3686274509803922
0.3450980392156863,0.3529411764705883,0.4156862745098039
0.3294117647058823,0.3882352941176471,0.4588235294117647
0.3411764705882353,0.3882352941176471,0.4274509803921568
0.2235294117647059,0.2980392156862745,0.392156862745098
0.2196078431372549,0.2588235294117647,0.3254901960784314
0.2117647058823529,0.2313725490196079,0.3098039215686275
0.1764705882352941,0.1843137254901961,0.2235294117647059
0.1607843137254902,0.1647058823529412,0.1647058823529412
0.1764705882352941,0.1607843137254902,0.1686274509803922
0.1843137254901961,0.1882352941176471,0.1764705882352941
0.2,0.203921568627451,0.1803921568627451
0.207843137254902,0.2,0.1803921568627451
0.1607843137254902,0.1647058823529412,0.1254901960784314
0.09411764705882353,0.09803921568627451,0.09803921568627451
0.06666666666666667,0.07450980392156863,0.06274509803921569
0.07058823529411765,0.07450980392156863,0.06666666666666667
0.07450980392156863,0.07843137254901961,0.06666666666666667
0.08235294117647059,0.06666666666666667,0.06666666666666667
0.07843137254901961,0.07058823529411765,0.06274509803921569
0.07450980392156863,0.09803921568627451,0.07058823529411765
0.08235294117647059,0.08627450980392157,0.07058823529411765
0.06274509803921569,0.07450980392156863,0.07058823529411765
0.05882352941176471,0.05882352941176471,0.05098039215686274
0.06274509803921569,0.07058823529411765,0.05882352941176471
0.06666666666666667,0.06666666666666667,0.05882352941176471
0.06666666666666667,0.07058823529411765,0.06666666666666667
0.06274509803921569,0.07450980392156863,0.06666666666666667
0.05882352941176471,0.06666666666666667,0.05882352941176471
0.06274509803921569,0.06274509803921569,0.06274509803921569
0.05882352941176471,0.06666666666666667,0.06666666666666667
