3.38156266663556,3.389112684892071
4.527875380403207,5.854178101169413
2.655681868739463,4.411994717484785
2.765234674225075,3.715413649743292
2.846560106221094,4.175506449514385
3.890671956309212,6.488380871886209
3.475805241440793,3.632848762047064
5.911298445495829,6.680768526767793
3.928893967969269,5.098446608147825
4.561835366089421,5.623299290382872
4.574071705525158,5.397650689149954
4.371733557330694,5.461165489180036
4.191693876250999,4.954693590451864
5.244085176866642,4.661487668490745
2.835840202807875,3.76801716326883
5.635269692588768,6.312114383105595
4.686329679649661,5.665241103048992
2.850513374862407,4.626456272707626
5.110157300375674,7.363196623536624
5.182563768446949,4.646509087781815
5.707328091354587,6.681039949775041
3.579684582515753,4.802780735462661
5.639377731233365,6.120435944864187
4.263468511601602,4.689428964983779
2.536516931257504,3.884490775756531
3.223829017502572,4.942555853672868
4.929488010558061,5.955019711224024
5.792957739764722,5.108393054535108
2.816848238436812,4.818957689597816
3.888824139054851,5.100365636849745
3.343234192145688,5.893013454825506
5.879734139316208,5.521416638719705
3.103919123097218,3.85710242154672
5.33150572016357,4.680742346589446
3.375426869025476,4.56537851617577
4.776678881934137,6.254350389739319
2.675746301932368,3.730969875401757
5.500276651961109,5.67948113445839
1.79709714108619,3.247538853485823
4.322514702673135,5.111104721864512
4.421004447982506,6.025639777121858
3.179298862661903,4.436860316191584
3.033541246642636,3.978792782230967
4.609348200703289,5.879792002615348
2.963788592607609,3.300248348607117
3.971762481816083,5.407737354178487
1.180233205751647,2.87869409391385
1.918950450461866,5.071078475070958
3.955246871474852,4.505327096742528
5.117954994264606,6.085073863923961
